Method Name,Type,Category,Flow ID,Impact Factor
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1695,17.0415283311522
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1721,0.198806287177172
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,465,0.198821776161944
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1718,0.198790798192399
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1720,0.198790798192399
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1719,0.198790798192399
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1741,0.0933128468789838
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,470,0.0933277276721739
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1738,0.0932979660857937
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1740,0.0932979660857937
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1739,0.0932979660857937
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1745,0.0996238612941459
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,472,0.0998621962920525
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1742,0.0993855262962394
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1744,0.0993855262962394
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1743,0.0993855262962394
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2105,120.78353783431
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,763,115.109284463108
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2102,126.457791205512
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2104,126.457791205512
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2103,126.457791205512
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,997,3.07043963459141
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,994,3.40056792237754
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,995,3.40056792237754
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1,2.74031134680528
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,996,3.40056792237754
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2424,3.93709476407977
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2422,3.57589449264871e-06
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2423,7.87418595226504
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2420,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2421,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1001,1.38115181377566
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,998,1.39583889124239
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,999,1.39583889124239
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2,1.36646473630893
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1000,1.39583889124239
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2429,10.8674974429808
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2427,0.0139776797914256
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2428,21.7210172061701
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2425,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2426,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3676,232.682225699913
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4,76.215555086636
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3983,426.008026019605
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3984,1143.2904166804
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3986,1930.58304236069
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3985,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3992,1623.71147405105
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3991,217.833320789535
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3994,21958.8930645653
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3993,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3934,279.558328896469
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3935,153.403171447255
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3937,1845.40111451723
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3936,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4062,3393.90179930116
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1009,16.3228056817853
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1006,11.3416902305185
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1007,11.3416902305185
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,5,21.3039211330521
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1008,11.3416902305185
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2439,35.4342371851566
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2437,1.14822074708e-05
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2438,70.8684628881058
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2435,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2436,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1017,1.04489439626699
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1014,1.04849851846461
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1015,1.04849851846461
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,7,1.04129027406936
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1016,1.04849851846461
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2444,6.69287229499043
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2442,0.0142503288910318
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2443,13.3714942610898
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2440,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2441,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4063,42.2530622886944
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1029,0.338867023555222
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1026,0.338997133506897
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1027,0.338997133506897
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,10,0.338736913603547
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1028,0.338997133506897
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2454,1.8910228288573
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2452,0.0041229437542847
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2453,3.77792271396031
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2450,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2451,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4027,2042.17519394069
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1033,2.11084872196551
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1030,2.14051831063726
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1031,2.14051831063726
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,11,2.08117913329376
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1032,2.14051831063726
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2459,17.7202713740164
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2457,0.0388101703554248
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2458,35.4017325776773
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2455,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2456,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2463,13.5258655306732
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2461,0.0664797626818203
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2462,26.9852512986646
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,12,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2460,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1037,0.380022543726779
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1034,0.38853184010454
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1035,0.38853184010454
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,13,0.371513247349018
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1036,0.38853184010454
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2468,4.95375136997302
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2466,0.0422917849042397
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2467,9.8652109550418
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2464,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2465,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4064,2.01421732637635
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1041,117.15670013278
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1038,126.463967186863
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1039,126.463967186863
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,15,107.849433078697
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1040,126.463967186863
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2473,3893.17285190906
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2471,24.2442034623254
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2472,7762.1015003558
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2469,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2470,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3701,204.200755199551
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,17,94.7249060731084
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1045,4.98263720960303
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1042,5.10641697412088
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1043,5.10641697412088
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,18,4.85885744508518
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1044,5.10641697412088
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2482,44.9911185226387
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2480,0.431621832859027
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2481,89.5506152124183
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2478,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2479,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3675,1.45807598153022
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,19,1.51963299382677
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1049,12.2300986753116
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1046,9.27846421832228
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1047,9.27846421832228
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,20,15.181733132301
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1048,9.27846421832228
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2487,26.9424678930265
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2485,4.95559317573743e-07
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2486,53.8849352904937
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2483,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2484,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,22,3183.47380962345
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1057,0.215435181033506
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1054,0.215116990182229
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1055,0.215116990182229
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,23,0.215753371884783
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1056,0.215116990182229
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2492,1.13959280432426
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2490,0.0100612348145645
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2491,2.26912437383395
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2488,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2489,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1061,1.9608851685224
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1058,1.95772268879052
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1059,1.95772268879052
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,24,1.96404764825428
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1060,1.95772268879052
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2497,9.44832462944117
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2495,0.100696427484404
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2496,18.7959528313979
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2493,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2494,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2501,118.138097508922
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2499,1.62455904059394
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2500,234.651635977251
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,25,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2498,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4065,235.649918934265
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,27,19788.5761790612
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1065,2317.62122678796
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1062,2391.4855258792
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1063,2391.4855258792
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,28,2243.75692769672
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1064,2391.4855258792
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4306,28568.0247418399
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2509,433.273699851559
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2507,3.77798333612674
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2508,862.769416366992
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,29,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2506,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1069,61.0749802558829
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1066,55.3430622909364
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1067,55.3430622909364
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,30,66.8068982208295
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1068,55.3430622909364
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3898,37.3054702681108
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3896,37.5378824407961
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3897,37.5378824407961
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3900,37.0730580954256
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3899,37.5378824407961
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2513,297.988645868491
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2511,4.85292358560564
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2512,591.124368151377
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,31,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2510,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3672,18201.4893149753
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,34,4454.01134245646
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,36,1763.79199768203
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,37,4248.16324988422
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4067,5789.17616124835
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3655,69.4759795850547
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3752,29046.9287508725
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1085,2678197.95086823
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1082,2606264.67158459
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1083,2606264.67158459
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,38,2750131.23015187
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1084,2606264.67158459
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2523,7236323.8253308
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2521,8.45191047795799e-15
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2257,10740234.6401629
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2254,10740234.6401629
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2522,14472647.6506616
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2256,10740234.6401629
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2519,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2520,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,41,5770.18886697359
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3737,0.454331794563667
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4068,278.585445905575
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1101,16.6229727457091
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1098,15.5053561373156
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1099,15.5053561373156
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,47,17.7405893541026
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1100,15.5053561373156
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2537,392.471720337188
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2535,0.0418546064297233
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2536,784.901586067947
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2533,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2534,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3820,20295.6507140333
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3884,423068.862373394
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3885,4900.87605177283
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3868,841236.848695014
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3882,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3883,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,49,9.88887127816924
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1109,33500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1106,33500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1107,33500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,50,33400.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1108,33500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2542,95500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2540,6e-16
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2261,48100.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2258,48100.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2541,95500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2260,48100.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2538,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2539,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1125,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1122,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1123,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,56,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1124,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2265,14700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2262,14700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2264,14700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2564,27700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2562,1e-16
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2563,27700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,57,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2561,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,59,31.1631156075945
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3705,26596.5592812723
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,60,10756.8907036279
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3938,131928.136482045
