Method Name,Type,Category,Flow ID,Impact Factor
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,18,0.27161043897999
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1044,0.280160934603374
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2482,23.7473363074104
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2480,0.0184567516944183
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2481,47.4762158631265
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2478,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2479,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3675,0.832044858431156
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,19,0.884724940783818
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1049,5.35663109964064
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1046,1.77170382918533
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1047,1.77170382918533
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,20,8.94155837009595
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1048,1.77170382918533
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2487,24.9801972886953
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2485,1.3158919909212e-07
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2486,49.9603944458014
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2483,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2484,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,22,976.555892831968
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1057,0.0503759010818853
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1054,0.0502726599254155
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1055,0.0502726599254155
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,23,0.050479142238355
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1056,0.0502726599254155
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2492,0.603298736009235
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2490,0.0022335359034878
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2491,1.20436393611498
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2488,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2489,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1061,0.458599667633235
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1058,0.457612087542571
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1059,0.457612087542571
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,24,0.459587247723899
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1060,0.457612087542571
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2497,4.88544895147424
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2495,0.0222633013537988
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2496,9.74863460159468
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2493,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2494,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2501,66.3574980774932
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2499,0.266197073582422
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2500,132.448799081404
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,25,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2498,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4065,80.7102775781139
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,27,5940.14097751592
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1065,101.722846209664
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1062,103.591441120086
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1063,103.591441120086
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,28,99.8542512992423
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1064,103.591441120086
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4306,16848.9894706143
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2509,325.593125983646
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2507,0.0753138651642165
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2508,651.110938102128
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,29,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2506,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1069,31.5349636176813
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1066,18.6441719813423
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1067,18.6441719813423
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,30,44.4257552540202
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1068,18.6441719813423
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3898,3.44531981331012
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3896,3.45641564894933
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3897,3.45641564894933
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3900,3.4342239776709
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3899,3.45641564894933
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2513,178.121236581442
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2511,0.275673201694423
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2512,355.96679996119
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,31,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2510,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3672,2420.74409376464
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,34,1380.06554736796
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,36,619.081180184767
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,37,600.528216057971
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4067,1869.57501049082
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3655,75.0400823545959
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3752,4750.76019598351
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1085,692392.487615411
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1082,699091.093470135
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1083,699091.093470135
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,38,685693.881760688
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1084,699091.093470135
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2523,739091.926270987
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2521,5.22052981120079e-15
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2257,996972.216041649
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2254,996972.216041649
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2522,1478183.85254197
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2256,996972.216041649
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2519,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2520,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,41,1798.49432796526
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3737,0.143362166506527
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,4068,53.5473219729651
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1101,2.59160478700024
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1098,1.14438517756956
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1099,1.14438517756956
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,47,4.03882439643092
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1100,1.14438517756956
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2537,315.922527927044
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2535,0.0041880918727442
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2536,631.840867762216
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2533,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2534,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3820,752.926350389541
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3884,150864.156973526
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3885,130.720604190631
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3868,301597.593342862
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3882,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3883,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,49,3.28418288391754
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1109,33500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1106,33500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1107,33500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,50,33400.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1108,33500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2542,95500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2540,6e-16
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2261,48100.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2258,48100.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2541,95500.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2260,48100.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2538,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2539,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1125,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1122,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1123,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,56,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,1124,10200.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2265,14700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2262,14700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2264,14700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2564,27700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2562,1e-16
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2563,27700.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,57,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,2561,0.0
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,59,11.5107745374931
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3705,4855.23124732304
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,60,3426.70929526575
IMPACT World+ Midpoint 2.0, Midpoint, Freshwater ecotoxicity,3938,87360.9629912915
